'Electorate','ID1','ID2','Number',,,
'Menzies','CYA','ALP',173,'MenziesCYA',968,0.178719008264463
'Menzies','CYA','LDP',277,'MenziesCYA',968,0.286157024793388
'Menzies','CYA','ON',163,'MenziesCYA',968,0.168388429752066
'Menzies','CYA','LP',126,'MenziesCYA',968,0.130165289256198
'Menzies','CYA','GVIC',112,'MenziesCYA',968,0.115702479338843
'Menzies','CYA','UAPP',117,'MenziesCYA',968,0.120867768595041
'Menzies','ON','ALP',187,'MenziesON',2475,0.0755555555555556
'Menzies','ON','LDP',647,'MenziesON',2475,0.261414141414141
'Menzies','ON','LP',315,'MenziesON',2475,0.127272727272727
'Menzies','ON','GVIC',199,'MenziesON',2475,0.0804040404040404
'Menzies','ON','UAPP',1127,'MenziesON',2475,0.455353535353535
'Menzies','LDP','ALP',557,'MenziesLDP',4570,0.121881838074398
'Menzies','LDP','LP',1282,'MenziesLDP',4570,0.280525164113786
'Menzies','LDP','GVIC',314,'MenziesLDP',4570,0.0687089715536105
'Menzies','LDP','UAPP',2417,'MenziesLDP',4570,0.528884026258206
'Menzies','UAPP','ALP',1847,'MenziesUAPP',7304,0.252875136911282
'Menzies','UAPP','LP',3910,'MenziesUAPP',7304,0.535323110624316
'Menzies','UAPP','GVIC',1547,'MenziesUAPP',7304,0.211801752464403
'Menzies','GVIC','ALP',13422,'MenziesGVIC',16461,0.815381811554584
'Menzies','GVIC','LP',3039,'MenziesGVIC',16461,0.184618188445416
'Monash','CYA','GVIC',58,'MonashCYA',674,0.086053412462908
'Monash','CYA','LP',68,'MonashCYA',674,0.100890207715134
'Monash','CYA','IND',112,'MonashCYA',674,0.166172106824926
'Monash','CYA','ON',199,'MonashCYA',674,0.295252225519288
'Monash','CYA','ALP',55,'MonashCYA',674,0.0816023738872404
'Monash','CYA','LDP',124,'MonashCYA',674,0.183976261127596
'Monash','CYA','UAPP',58,'MonashCYA',674,0.086053412462908
'Monash','LDP','GVIC',105,'MonashLDP',3672,0.0285947712418301
'Monash','LDP','LP',757,'MonashLDP',3672,0.206154684095861
'Monash','LDP','IND',342,'MonashLDP',3672,0.0931372549019608
'Monash','LDP','ON',1083,'MonashLDP',3672,0.294934640522876
'Monash','LDP','ALP',209,'MonashLDP',3672,0.056917211328976
'Monash','LDP','UAPP',1176,'MonashLDP',3672,0.320261437908497
'Monash','UAPP','GVIC',252,'MonashUAPP',5225,0.0482296650717703
'Monash','UAPP','LP',905,'MonashUAPP',5225,0.173205741626794
'Monash','UAPP','IND',577,'MonashUAPP',5225,0.110430622009569
'Monash','UAPP','ON',2956,'MonashUAPP',5225,0.565741626794258
'Monash','UAPP','ALP',535,'MonashUAPP',5225,0.102392344497608
'Monash','GVIC','LP',1156,'MonashGVIC',9948,0.116204262163249
'Monash','GVIC','IND',2906,'MonashGVIC',9948,0.292119018898271
'Monash','GVIC','ON',458,'MonashGVIC',9948,0.0460394049055086
'Monash','GVIC','ALP',5428,'MonashGVIC',9948,0.545637314032971
'Monash','ON','LP',4360,'MonashON',11985,0.363788068418857
'Monash','ON','IND',6102,'MonashON',11985,0.509136420525657
'Monash','ON','ALP',1523,'MonashON',11985,0.127075511055486
'Monash','IND','LP',7364,'MonashIND',20411,0.360785850766743
'Monash','IND','ALP',13047,'MonashIND',20411,0.639214149233257
'Nicholls','CYA','LDP',42,'NichollsCYA',367,0.114441416893733
'Nicholls','CYA','NP',19,'NichollsCYA',367,0.0517711171662125
'Nicholls','CYA','ON',81,'NichollsCYA',367,0.220708446866485
'Nicholls','CYA','ALP',15,'NichollsCYA',367,0.0408719346049046
'Nicholls','CYA','CEC',21,'NichollsCYA',367,0.0572207084468665
'Nicholls','CYA','UAPP',27,'NichollsCYA',367,0.0735694822888283
'Nicholls','CYA','GVIC',18,'NichollsCYA',367,0.0490463215258856
'Nicholls','CYA','SOPA',33,'NichollsCYA',367,0.0899182561307902
'Nicholls','CYA','LP',34,'NichollsCYA',367,0.0926430517711172
'Nicholls','CYA','IND',77,'NichollsCYA',367,0.209809264305177
'Nicholls','CEC','LDP',43,'NichollsCEC',398,0.108040201005025
'Nicholls','CEC','NP',38,'NichollsCEC',398,0.0954773869346734
'Nicholls','CEC','ON',85,'NichollsCEC',398,0.21356783919598
'Nicholls','CEC','ALP',58,'NichollsCEC',398,0.14572864321608
'Nicholls','CEC','UAPP',52,'NichollsCEC',398,0.130653266331658
'Nicholls','CEC','GVIC',27,'NichollsCEC',398,0.0678391959798995
'Nicholls','CEC','SOPA',33,'NichollsCEC',398,0.0829145728643216
'Nicholls','CEC','LP',15,'NichollsCEC',398,0.0376884422110553
'Nicholls','CEC','IND',47,'NichollsCEC',398,0.118090452261307
'Nicholls','SOPA','LDP',35,'NichollsSOPA',719,0.0486787204450626
'Nicholls','SOPA','NP',40,'NichollsSOPA',719,0.0556328233657858
'Nicholls','SOPA','ON',66,'NichollsSOPA',719,0.0917941585535466
'Nicholls','SOPA','ALP',81,'NichollsSOPA',719,0.112656467315716
'Nicholls','SOPA','UAPP',46,'NichollsSOPA',719,0.0639777468706537
'Nicholls','SOPA','GVIC',210,'NichollsSOPA',719,0.292072322670376
'Nicholls','SOPA','LP',45,'NichollsSOPA',719,0.062586926286509
'Nicholls','SOPA','IND',196,'NichollsSOPA',719,0.272600834492351
'Nicholls','GVIC','LDP',95,'NichollsGVIC',3313,0.0286749169936613
'Nicholls','GVIC','NP',181,'NichollsGVIC',3313,0.0546332629037127
'Nicholls','GVIC','ON',156,'NichollsGVIC',3313,0.047087232115907
'Nicholls','GVIC','ALP',1261,'NichollsGVIC',3313,0.380621792936915
'Nicholls','GVIC','UAPP',178,'NichollsGVIC',3313,0.053727739209176
'Nicholls','GVIC','LP',205,'NichollsGVIC',3313,0.061877452460006
'Nicholls','GVIC','IND',1237,'NichollsGVIC',3313,0.373377603380622
'Nicholls','LDP','NP',1324,'NichollsLDP',3581,0.369729125942474
'Nicholls','LDP','ON',822,'NichollsLDP',3581,0.229544819882714
'Nicholls','LDP','ALP',259,'NichollsLDP',3581,0.0723261658754538
'Nicholls','LDP','UAPP',269,'NichollsLDP',3581,0.0751186819324211
'Nicholls','LDP','LP',637,'NichollsLDP',3581,0.177883272828819
'Nicholls','LDP','IND',270,'NichollsLDP',3581,0.0753979335381178
'Nicholls','UAPP','NP',629,'NichollsUAPP',4393,0.143182335533804
'Nicholls','UAPP','ON',2317,'NichollsUAPP',4393,0.527430002276349
'Nicholls','UAPP','ALP',453,'NichollsUAPP',4393,0.103118597769178
'Nicholls','UAPP','LP',386,'NichollsUAPP',4393,0.087867061233781
'Nicholls','UAPP','IND',608,'NichollsUAPP',4393,0.138402003186888
'Nicholls','ON','NP',3755,'NichollsON',9746,0.385286271290786
'Nicholls','ON','ALP',924,'NichollsON',9746,0.0948081264108352
'Nicholls','ON','LP',1563,'NichollsON',9746,0.160373486558588
'Nicholls','ON','IND',3504,'NichollsON',9746,0.359532115739791
'Nicholls','ALP','NP',3313,'NichollsALP',14021,0.236288424506098
'Nicholls','ALP','LP',1798,'NichollsALP',14021,0.128236217102917
'Nicholls','ALP','IND',8910,'NichollsALP',14021,0.635475358390985
'Nicholls','LP','NP',17036,'NichollsLP',21870,0.77896662094193
'Nicholls','LP','IND',4834,'NichollsLP',21870,0.22103337905807
'Scullin','VNS','GVIC',1213,'ScullinVNS',2469,0.491292021061158
'Scullin','VNS','ON',151,'ScullinVNS',2469,0.0611583637100041
'Scullin','VNS','LDP',98,'ScullinVNS',2469,0.0396921830700689
'Scullin','VNS','ALP',423,'ScullinVNS',2469,0.171324422843256
'Scullin','VNS','UAPP',279,'ScullinVNS',2469,0.113001215066829
'Scullin','VNS','LP',305,'ScullinVNS',2469,0.123531794248684
'Scullin','LDP','GVIC',289,'ScullinLDP',3520,0.0821022727272727
'Scullin','LDP','ON',1019,'ScullinLDP',3520,0.289488636363636
'Scullin','LDP','ALP',545,'ScullinLDP',3520,0.154829545454545
'Scullin','LDP','UAPP',678,'ScullinLDP',3520,0.192613636363636
'Scullin','LDP','LP',989,'ScullinLDP',3520,0.280965909090909
'Scullin','ON','GVIC',1005,'ScullinON',7077,0.142009325985587
'Scullin','ON','ALP',954,'ScullinON',7077,0.134802882577363
'Scullin','ON','UAPP',4345,'ScullinON',7077,0.613960717818285
'Scullin','ON','LP',773,'ScullinON',7077,0.109227073618765
'Scullin','GVIC','ALP',9198,'ScullinGVIC',12460,0.738202247191011
'Scullin','GVIC','UAPP',1994,'ScullinGVIC',12460,0.160032102728732
'Scullin','GVIC','LP',1268,'ScullinGVIC',12460,0.101765650080257
'Scullin','UAPP','ALP',6494,'ScullinUAPP',14740,0.440569877883311
'Scullin','UAPP','LP',8246,'ScullinUAPP',14740,0.559430122116689
'Wannon','LDP','IND',168,'WannonLDP',1973,0.0851495184997466
'Wannon','LDP','LP',432,'WannonLDP',1973,0.218955904713634
'Wannon','LDP','ON',378,'WannonLDP',1973,0.19158641662443
'Wannon','LDP','GVIC',71,'WannonLDP',1973,0.0359858084135834
'Wannon','LDP','IND',195,'WannonLDP',1973,0.0988342625443487
'Wannon','LDP','UAPP',546,'WannonLDP',1973,0.276735935124176
'Wannon','LDP','ALP',183,'WannonLDP',1973,0.0927521540800811
'Wannon','IND','LP',638,'WannonIND',2514,0.253778838504376
'Wannon','IND','ON',454,'WannonIND',2514,0.180588703261734
'Wannon','IND','GVIC',150,'WannonIND',2514,0.0596658711217184
'Wannon','IND','IND',736,'WannonIND',2514,0.292760540970565
'Wannon','IND','UAPP',382,'WannonIND',2514,0.151949085123309
'Wannon','IND','ALP',154,'WannonIND',2514,0.0612569610182975
'Wannon','ON','LP',818,'WannonON',4107,0.199172145118091
'Wannon','ON','GVIC',243,'WannonON',4107,0.0591672753834916
'Wannon','ON','IND',923,'WannonON',4107,0.224738251765279
'Wannon','ON','UAPP',1838,'WannonON',4107,0.447528609690772
'Wannon','ON','ALP',285,'WannonON',4107,0.0693937180423667
'Wannon','UAPP','LP',2486,'WannonUAPP',6074,0.409285479091208
'Wannon','UAPP','GVIC',330,'WannonUAPP',6074,0.0543299308528153
'Wannon','UAPP','IND',2448,'WannonUAPP',6074,0.40302930523543
'Wannon','UAPP','ALP',810,'WannonUAPP',6074,0.133355284820547
'Wannon','GVIC','LP',773,'WannonGVIC',7238,0.106797457861288
'Wannon','GVIC','IND',4073,'WannonGVIC',7238,0.56272450953302
'Wannon','GVIC','ALP',2392,'WannonGVIC',7238,0.330478032605692
'Wannon','ALP','LP',4422,'WannonALP',23127,0.191205084965625
'Wannon','ALP','IND',18705,'WannonALP',23127,0.808794915034375
'Wills','CYA','LP',102,'WillsCYA',789,0.129277566539924
'Wills','CYA','ON',253,'WillsCYA',789,0.320659062103929
'Wills','CYA','VNS',82,'WillsCYA',789,0.103929024081115
'Wills','CYA','SAL',72,'WillsCYA',789,0.091254752851711
'Wills','CYA','UAPP',137,'WillsCYA',789,0.173637515842839
'Wills','CYA','ALP',69,'WillsCYA',789,0.0874524714828897
'Wills','CYA','AJP',47,'WillsCYA',789,0.0595690747782003
'Wills','CYA','GVIC',27,'WillsCYA',789,0.0342205323193916
'Wills','AJP','LP',122,'WillsAJP',1727,0.0706427330631152
'Wills','AJP','ON',108,'WillsAJP',1727,0.062536189924725
'Wills','AJP','VNS',151,'WillsAJP',1727,0.0874348581354951
'Wills','AJP','SAL',165,'WillsAJP',1727,0.0955414012738854
'Wills','AJP','UAPP',117,'WillsAJP',1727,0.0677475390851187
'Wills','AJP','ALP',329,'WillsAJP',1727,0.190503763752171
'Wills','AJP','GVIC',735,'WillsAJP',1727,0.425593514765489
'Wills','ON','LP',418,'WillsON',2915,0.143396226415094
'Wills','ON','VNS',212,'WillsON',2915,0.0727272727272727
'Wills','ON','SAL',150,'WillsON',2915,0.0514579759862779
'Wills','ON','UAPP',1810,'WillsON',2915,0.620926243567753
'Wills','ON','ALP',208,'WillsON',2915,0.0713550600343053
'Wills','ON','GVIC',117,'WillsON',2915,0.0401372212692967
'Wills','VNS','LP',170,'WillsVNS',3159,0.0538144982589427
'Wills','VNS','SAL',1705,'WillsVNS',3159,0.539727761949984
'Wills','VNS','UAPP',126,'WillsVNS',3159,0.0398860398860399
'Wills','VNS','ALP',266,'WillsVNS',3159,0.0842038619816398
'Wills','VNS','GVIC',892,'WillsVNS',3159,0.282367837923394
'Wills','SAL','LP',248,'WillsSAL',5188,0.0478026214340786
'Wills','SAL','UAPP',517,'WillsSAL',5188,0.0996530454895914
'Wills','SAL','ALP',938,'WillsSAL',5188,0.180801850424056
'Wills','SAL','GVIC',3485,'WillsSAL',5188,0.671742482652274
'Wills','UAPP','LP',3007,'WillsUAPP',6059,0.496286515926721
'Wills','UAPP','ALP',1607,'WillsUAPP',6059,0.265225284700446
'Wills','UAPP','GVIC',1445,'WillsUAPP',6059,0.238488199372834
'Wills','LP','ALP',14549,'WillsLP',19838,0.733390462748261
'Wills','LP','GVIC',5289,'WillsLP',19838,0.266609537251739
'Brand','CYA','ALP',92,'BrandCYA',598,0.153846153846154
'Brand','CYA','LP',69,'BrandCYA',598,0.115384615384615
'Brand','CYA','UAPP',73,'BrandCYA',598,0.122073578595318
'Brand','CYA','GRN',41,'BrandCYA',598,0.068561872909699
'Brand','CYA','AUC',42,'BrandCYA',598,0.0702341137123746
'Brand','CYA','WAP',64,'BrandCYA',598,0.107023411371237
'Brand','CYA','LDP',35,'BrandCYA',598,0.0585284280936455
'Brand','CYA','GAP',129,'BrandCYA',598,0.215719063545151
'Brand','CYA','ON',53,'BrandCYA',598,0.088628762541806
'Brand','LDP','ALP',146,'BrandLDP',1109,0.131650135256988
'Brand','LDP','LP',268,'BrandLDP',1109,0.24165915238954
'Brand','LDP','UAPP',125,'BrandLDP',1109,0.112714156898106
'Brand','LDP','GRN',75,'BrandLDP',1109,0.0676284941388638
'Brand','LDP','AUC',49,'BrandLDP',1109,0.0441839495040577
'Brand','LDP','WAP',116,'BrandLDP',1109,0.104598737601443
'Brand','LDP','GAP',114,'BrandLDP',1109,0.102795311091073
'Brand','LDP','ON',216,'BrandLDP',1109,0.194770063119928
'Brand','GAP','ALP',85,'BrandGAP',1733,0.0490478938257357
'Brand','GAP','LP',36,'BrandGAP',1733,0.0207732256203116
'Brand','GAP','UAPP',368,'BrandGAP',1733,0.212348528563185
'Brand','GAP','GRN',69,'BrandGAP',1733,0.0398153491055972
'Brand','GAP','AUC',146,'BrandGAP',1733,0.0842469705712637
'Brand','GAP','WAP',297,'BrandGAP',1733,0.171379111367571
'Brand','GAP','ON',732,'BrandGAP',1733,0.422388920946336
'Brand','AUC','ALP',252,'BrandAUC',2327,0.108293940696175
'Brand','AUC','LP',667,'BrandAUC',2327,0.28663515255694
'Brand','AUC','UAPP',547,'BrandAUC',2327,0.235066609368285
'Brand','AUC','GRN',168,'BrandAUC',2327,0.0721959604641169
'Brand','AUC','WAP',242,'BrandAUC',2327,0.103996562097121
'Brand','AUC','ON',451,'BrandAUC',2327,0.193811774817361
'Brand','WAP','ALP',856,'BrandWAP',3311,0.25853216550891
'Brand','WAP','LP',522,'BrandWAP',3311,0.157656297191181
'Brand','WAP','UAPP',401,'BrandWAP',3311,0.121111446692842
'Brand','WAP','GRN',690,'BrandWAP',3311,0.208396254907883
'Brand','WAP','ON',842,'BrandWAP',3311,0.254303835699185
'Brand','UAPP','ALP',459,'BrandUAPP',4225,0.108639053254438
'Brand','UAPP','LP',836,'BrandUAPP',4225,0.197869822485207
'Brand','UAPP','GRN',451,'BrandUAPP',4225,0.106745562130178
'Brand','UAPP','ON',2479,'BrandUAPP',4225,0.586745562130178
'Brand','ON','ALP',2201,'BrandON',9912,0.222054075867635
'Brand','ON','LP',3742,'BrandON',9912,0.377522195318806
'Brand','ON','GRN',3969,'BrandON',9912,0.400423728813559
'Brand','GRN','ALP',11707,'BrandGRN',16363,0.715455601051152
'Brand','GRN','LP',4656,'BrandGRN',16363,0.284544398948848
'Burt','CYA','ON',817,'BurtCYA',1741,0.469270534175761
'Burt','CYA','UAPP',255,'BurtCYA',1741,0.146467547386559
'Burt','CYA','GRN',125,'BurtCYA',1741,0.0717978173463527
'Burt','CYA','WAP',190,'BurtCYA',1741,0.109132682366456
'Burt','CYA','LP',72,'BurtCYA',1741,0.0413555427914991
'Burt','CYA','AUC',150,'BurtCYA',1741,0.0861573808156232
'Burt','CYA','ALP',132,'BurtCYA',1741,0.0758184951177484
'Burt','UAPP','ON',1254,'BurtUAPP',2529,0.495848161328588
'Burt','UAPP','GRN',274,'BurtUAPP',2529,0.108343218663503
'Burt','UAPP','WAP',356,'BurtUAPP',2529,0.140767101621194
'Burt','UAPP','LP',219,'BurtUAPP',2529,0.0865954922894425
'Burt','UAPP','AUC',268,'BurtUAPP',2529,0.105970739422697
'Burt','UAPP','ALP',158,'BurtUAPP',2529,0.0624752866745749
'Burt','WAP','ON',724,'BurtWAP',2936,0.246594005449591
'Burt','WAP','GRN',651,'BurtWAP',2936,0.221730245231608
'Burt','WAP','LP',524,'BurtWAP',2936,0.178474114441417
'Burt','WAP','AUC',337,'BurtWAP',2936,0.114782016348774
'Burt','WAP','ALP',700,'BurtWAP',2936,0.23841961852861
'Burt','AUC','ON',1109,'BurtAUC',4183,0.265120726751136
'Burt','AUC','GRN',314,'BurtAUC',4183,0.0750657422902223
'Burt','AUC','LP',2119,'BurtAUC',4183,0.506574229022233
'Burt','AUC','ALP',641,'BurtAUC',4183,0.153239301936409
'Burt','ON','GRN',3542,'BurtON',8340,0.424700239808153
'Burt','ON','LP',3229,'BurtON',8340,0.387170263788969
'Burt','ON','ALP',1569,'BurtON',8340,0.188129496402878
'Burt','GRN','LP',4674,'BurtGRN',13910,0.336017253774263
'Burt','GRN','ALP',9236,'BurtGRN',13910,0.663982746225737
'Canning','CYA','LP',25,'CanningCYA',628,0.0398089171974522
'Canning','CYA','ALP',26,'CanningCYA',628,0.0414012738853503
'Canning','CYA','ON',100,'CanningCYA',628,0.159235668789809
'Canning','CYA','UAPP',66,'CanningCYA',628,0.105095541401274
'Canning','CYA','WAP',67,'CanningCYA',628,0.106687898089172
'Canning','CYA','IMO',222,'CanningCYA',628,0.353503184713376
'Canning','CYA','GRN',25,'CanningCYA',628,0.0398089171974522
'Canning','CYA','IND',46,'CanningCYA',628,0.0732484076433121
'Canning','CYA','AUC',19,'CanningCYA',628,0.0302547770700637
'Canning','CYA','LDP',32,'CanningCYA',628,0.0509554140127389
'Canning','LDP','LP',173,'CanningLDP',781,0.221510883482714
'Canning','LDP','ALP',38,'CanningLDP',781,0.0486555697823304
'Canning','LDP','ON',125,'CanningLDP',781,0.160051216389245
'Canning','LDP','UAPP',98,'CanningLDP',781,0.125480153649168
'Canning','LDP','WAP',69,'CanningLDP',781,0.088348271446863
'Canning','LDP','IMO',54,'CanningLDP',781,0.0691421254801537
'Canning','LDP','GRN',43,'CanningLDP',781,0.0550576184379001
'Canning','LDP','IND',69,'CanningLDP',781,0.088348271446863
'Canning','LDP','AUC',112,'CanningLDP',781,0.143405889884763
'Canning','IMO','LP',41,'CanningIMO',1061,0.0386427898209237
'Canning','IMO','ALP',58,'CanningIMO',1061,0.0546654099905749
'Canning','IMO','ON',218,'CanningIMO',1061,0.205466540999058
'Canning','IMO','UAPP',149,'CanningIMO',1061,0.140433553251649
'Canning','IMO','WAP',142,'CanningIMO',1061,0.133836003770028
'Canning','IMO','GRN',96,'CanningIMO',1061,0.0904806786050895
'Canning','IMO','IND',248,'CanningIMO',1061,0.233741753063148
'Canning','IMO','AUC',109,'CanningIMO',1061,0.102733270499529
'Canning','AUC','LP',1148,'CanningAUC',1929,0.595127008812856
'Canning','AUC','ALP',75,'CanningAUC',1929,0.0388802488335925
'Canning','AUC','ON',246,'CanningAUC',1929,0.127527216174184
'Canning','AUC','UAPP',94,'CanningAUC',1929,0.048729911871436
'Canning','AUC','WAP',92,'CanningAUC',1929,0.0476931052358735
'Canning','AUC','GRN',61,'CanningAUC',1929,0.0316226023846553
'Canning','AUC','IND',213,'CanningAUC',1929,0.110419906687403
'Canning','IND','LP',176,'CanningIND',2284,0.0770577933450088
'Canning','IND','ALP',161,'CanningIND',2284,0.0704903677758319
'Canning','IND','ON',433,'CanningIND',2284,0.189579684763573
'Canning','IND','UAPP',582,'CanningIND',2284,0.254816112084063
'Canning','IND','WAP',512,'CanningIND',2284,0.224168126094571
'Canning','IND','GRN',420,'CanningIND',2284,0.183887915936953
'Canning','WAP','LP',607,'CanningWAP',3084,0.196822308690013
'Canning','WAP','ALP',617,'CanningWAP',3084,0.200064850843061
'Canning','WAP','ON',722,'CanningWAP',3084,0.234111543450065
'Canning','WAP','UAPP',546,'CanningWAP',3084,0.17704280155642
'Canning','WAP','GRN',592,'CanningWAP',3084,0.191958495460441
'Canning','UAPP','LP',396,'CanningUAPP',3973,0.0996727913415555
'Canning','UAPP','ALP',228,'CanningUAPP',3973,0.0573873647118047
'Canning','UAPP','ON',2898,'CanningUAPP',3973,0.729423609363202
'Canning','UAPP','GRN',451,'CanningUAPP',3973,0.113516234583438
'Canning','ON','LP',3577,'CanningON',8957,0.399352461761751
'Canning','ON','ALP',1689,'CanningON',8957,0.188567600759183
'Canning','ON','GRN',3691,'CanningON',8957,0.412079937479067
'Canning','GRN','LP',3076,'CanningGRN',13038,0.23592575548397
'Canning','GRN','ALP',9962,'CanningGRN',13038,0.76407424451603
'Cowan','LDP','ALP',175,'CowanLDP',1080,0.162037037037037
'Cowan','LDP','GRN',63,'CowanLDP',1080,0.0583333333333333
'Cowan','LDP','AUC',40,'CowanLDP',1080,0.037037037037037
'Cowan','LDP','CYA',69,'CowanLDP',1080,0.0638888888888889
'Cowan','LDP','ON',180,'CowanLDP',1080,0.166666666666667
'Cowan','LDP','WAP',150,'CowanLDP',1080,0.138888888888889
'Cowan','LDP','UAPP',107,'CowanLDP',1080,0.0990740740740741
'Cowan','LDP','LP',260,'CowanLDP',1080,0.240740740740741
'Cowan','LDP','AJP',36,'CowanLDP',1080,0.0333333333333333
'Cowan','CYA','ALP',89,'CowanCYA',1194,0.0745393634840871
'Cowan','CYA','GRN',62,'CowanCYA',1194,0.0519262981574539
'Cowan','CYA','AUC',230,'CowanCYA',1194,0.192629815745394
'Cowan','CYA','ON',323,'CowanCYA',1194,0.270519262981575
'Cowan','CYA','WAP',147,'CowanCYA',1194,0.123115577889447
'Cowan','CYA','UAPP',193,'CowanCYA',1194,0.161641541038526
'Cowan','CYA','LP',72,'CowanCYA',1194,0.0603015075376884
'Cowan','CYA','AJP',78,'CowanCYA',1194,0.0653266331658292
'Cowan','AJP','ALP',308,'CowanAJP',1889,0.163049232398094
'Cowan','AJP','GRN',597,'CowanAJP',1889,0.316040232927475
'Cowan','AJP','AUC',97,'CowanAJP',1889,0.0513499205929063
'Cowan','AJP','ON',144,'CowanAJP',1889,0.0762308099523558
'Cowan','AJP','WAP',355,'CowanAJP',1889,0.187930121757544
'Cowan','AJP','UAPP',133,'CowanAJP',1889,0.0704076230809952
'Cowan','AJP','LP',255,'CowanAJP',1889,0.13499205929063
'Cowan','AUC','ALP',286,'CowanAUC',2226,0.12848158131177
'Cowan','AUC','GRN',243,'CowanAUC',2226,0.109164420485175
'Cowan','AUC','ON',446,'CowanAUC',2226,0.200359389038634
'Cowan','AUC','WAP',199,'CowanAUC',2226,0.0893980233602875
'Cowan','AUC','UAPP',208,'CowanAUC',2226,0.0934411500449236
'Cowan','AUC','LP',844,'CowanAUC',2226,0.379155435759209
'Cowan','WAP','ALP',582,'CowanWAP',2565,0.226900584795322
'Cowan','WAP','GRN',514,'CowanWAP',2565,0.200389863547758
'Cowan','WAP','ON',495,'CowanWAP',2565,0.192982456140351
'Cowan','WAP','UAPP',473,'CowanWAP',2565,0.184405458089669
'Cowan','WAP','LP',501,'CowanWAP',2565,0.195321637426901
'Cowan','UAPP','ALP',324,'CowanUAPP',3537,0.0916030534351145
'Cowan','UAPP','GRN',466,'CowanUAPP',3537,0.131750070681368
'Cowan','UAPP','ON',2102,'CowanUAPP',3537,0.594288945433984
'Cowan','UAPP','LP',645,'CowanUAPP',3537,0.182357930449534
'Cowan','ON','ALP',1014,'CowanON',6529,0.155307091438199
'Cowan','ON','GRN',2487,'CowanON',6529,0.380915913616174
'Cowan','ON','LP',3028,'CowanON',6529,0.463776994945627
'Cowan','GRN','ALP',11135,'CowanGRN',14261,0.780800785358671
'Cowan','GRN','LP',3126,'CowanGRN',14261,0.21919921464133
'Curtin','CYA','UAPP',197,'CurtinCYA',763,0.258191349934469
'Curtin','CYA','WAP',113,'CurtinCYA',763,0.148099606815203
'Curtin','CYA','LP',52,'CurtinCYA',763,0.0681520314547838
'Curtin','CYA','ON',294,'CurtinCYA',763,0.385321100917431
'Curtin','CYA','IND',68,'CurtinCYA',763,0.0891218872870249
'Curtin','CYA','ALP',13,'CurtinCYA',763,0.0170380078636959
'Curtin','CYA','GRN',26,'CurtinCYA',763,0.0340760157273919
'Curtin','WAP','UAPP',199,'CurtinWAP',1356,0.146755162241888
'Curtin','WAP','LP',390,'CurtinWAP',1356,0.287610619469027
'Curtin','WAP','ON',134,'CurtinWAP',1356,0.0988200589970502
'Curtin','WAP','IND',320,'CurtinWAP',1356,0.235988200589971
'Curtin','WAP','ALP',186,'CurtinWAP',1356,0.13716814159292
'Curtin','WAP','GRN',127,'CurtinWAP',1356,0.0936578171091445
'Curtin','ON','UAPP',1093,'CurtinON',1738,0.628883774453395
'Curtin','ON','LP',232,'CurtinON',1738,0.133486766398159
'Curtin','ON','IND',249,'CurtinON',1738,0.143268124280783
'Curtin','ON','ALP',83,'CurtinON',1738,0.0477560414269275
'Curtin','ON','GRN',81,'CurtinON',1738,0.0466052934407365
'Curtin','UAPP','LP',1509,'CurtinUAPP',3317,0.45492915284896
'Curtin','UAPP','IND',1335,'CurtinUAPP',3317,0.402472113355442
'Curtin','UAPP','ALP',211,'CurtinUAPP',3317,0.0636116973168526
'Curtin','UAPP','GRN',262,'CurtinUAPP',3317,0.0789870364787459
'Curtin','GRN','LP',870,'CurtinGRN',11385,0.0764163372859025
'Curtin','GRN','IND',5978,'CurtinGRN',11385,0.525076855511638
'Curtin','GRN','ALP',4537,'CurtinGRN',11385,0.398506807202459
'Curtin','ALP','LP',4729,'CurtinALP',19684,0.240245884982727
'Curtin','ALP','IND',14955,'CurtinALP',19684,0.759754115017273
'Durack','CYA','LP',567,'DurackCYA',1453,0.390227116311081
'Durack','CYA','GAP',419,'DurackCYA',1453,0.288368891947694
'Durack','CYA','WAP',126,'DurackCYA',1453,0.0867171369580179
'Durack','CYA','ALP',69,'DurackCYA',1453,0.0474879559532003
'Durack','CYA','ON',92,'DurackCYA',1453,0.063317274604267
'Durack','CYA','NP',54,'DurackCYA',1453,0.037164487267722
'Durack','CYA','GRN',36,'DurackCYA',1453,0.024776324845148
'Durack','CYA','UAPP',90,'DurackCYA',1453,0.0619408121128699
'Durack','UAPP','LP',223,'DurackUAPP',2319,0.0961621388529539
'Durack','UAPP','GAP',294,'DurackUAPP',2319,0.126778783958603
'Durack','UAPP','WAP',194,'DurackUAPP',2319,0.0836567485985339
'Durack','UAPP','ALP',121,'DurackUAPP',2319,0.0521776627856835
'Durack','UAPP','ON',994,'DurackUAPP',2319,0.428633031479086
'Durack','UAPP','NP',206,'DurackUAPP',2319,0.0888313928417421
'Durack','UAPP','GRN',287,'DurackUAPP',2319,0.123760241483398
'Durack','WAP','LP',449,'DurackWAP',2803,0.160185515519087
'Durack','WAP','GAP',694,'DurackWAP',2803,0.247591865858009
'Durack','WAP','ALP',541,'DurackWAP',2803,0.193007491972886
'Durack','WAP','ON',450,'DurackWAP',2803,0.160542276132715
'Durack','WAP','NP',329,'DurackWAP',2803,0.117374241883696
